,main_image,price_clean,year_clean,age_clean,mileage_clean,dealer_rating,location,title,subtitle,url
153,https://m.atcdn.co.uk/a/media/w480/cd3a355f9e114e2a8284bf9c6b7d8471.jpg,23488,2022,3,30000,,Derby (106 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £23,488",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202508055160293?sort=mileage&twcs=true&searchId=3c7f478c-df75-4fcb-b4ce-ab989eb997b4&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=1&postcode=e27bp&year-from=2022&year-to=2022&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmileage%26year-from%3D2022%26year-to%3D2022%26refresh%3Dtrue%26flrfc%3D1
154,https://m.atcdn.co.uk/a/media/w480/5721141d5b6f419482d2b96edbe38462.jpg,21950,2021,4,36000,,Aberdeen (396 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £21,950",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202508055164783?sort=most-recent&searchId=b8654bf9-ba6c-479a-a2e2-575c0129d5bb&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=6&postcode=e27bp&year-from=2021&year-to=2021&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmost-recent%26year-from%3D2021%26year-to%3D2021%26refresh%3Dtrue%26page%3D13%26flrfc%3D1
155,https://m.atcdn.co.uk/a/media/w480/fa9459194d274c64b9e5950b143dbf80.jpg,16800,2021,4,53182,4.8,Leeds (166 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £16,800",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202508055167509?sort=most-recent&searchId=b8654bf9-ba6c-479a-a2e2-575c0129d5bb&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=6&postcode=e27bp&year-from=2021&year-to=2021&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmost-recent%26year-from%3D2021%26year-to%3D2021%26refresh%3Dtrue%26page%3D13%26flrfc%3D1
156,https://m.atcdn.co.uk/a/media/w480/aeda2d6ff28c4c8d90ad08e925633055.jpg,21916,2021,4,20644,1,Available from Towcester (58 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £21,916",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202508055167673?journey=FEATURED_LISTING_JOURNEY&sort=most-recent&searchId=b8654bf9-ba6c-479a-a2e2-575c0129d5bb&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=1&postcode=e27bp&year-from=2021&year-to=2021&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmost-recent%26year-from%3D2021%26year-to%3D2021%26refresh%3Dtrue%26page%3D7%26flrfc%3D1
157,https://m.atcdn.co.uk/a/media/w480/ac9c7b2d48d847149a978c6f368a6069.jpg,22500,2022,3,32100,4.7,Upminster (16 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £22,500",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202508065182695?sort=mileage&searchId=14426305-cd98-4d86-9fcd-11d4b9638e00&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=1&postcode=e27bp&year-from=2022&year-to=2022&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmileage%26year-from%3D2022%26year-to%3D2022%26refresh%3Dtrue%26flrfc%3D1
158,https://m.atcdn.co.uk/a/media/w480/da4b6eaee6004e4bbf1b427c06fd21e2.jpg,17747,2021,4,60028,4.4,Aldershot (36 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £17,747",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202508065183728?sort=most-recent&searchId=b8654bf9-ba6c-479a-a2e2-575c0129d5bb&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=6&postcode=e27bp&year-from=2021&year-to=2021&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmost-recent%26year-from%3D2021%26year-to%3D2021%26refresh%3Dtrue%26page%3D13%26flrfc%3D1
159,https://m.atcdn.co.uk/a/media/w480/391ce17fa3f04a3588b894330b766ac5.jpg,18889,2022,3,52368,4.7,Ampthill (40 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £18,889",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202508065187358?journey=PROMOTED_LISTING_JOURNEY&sort=most-recent&searchId=d947cca8-59a5-474a-bf56-f50e6690b86a&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=1&postcode=e27bp&year-from=2022&year-to=2022&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmost-recent%26year-from%3D2022%26year-to%3D2022%26refresh%3Dtrue%26flrfc%3D1
160,https://m.atcdn.co.uk/a/media/w480/a191ea0e870144e3a3eec7795e074917.jpg,14989,2019,6,63598,4.7,Ampthill (40 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £14,989",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202508065187699?sort=most-recent&searchId=0350a6fc-c14e-4c85-93f5-a3cc23bd13fe&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=1&postcode=e27bp&year-from=2019&year-to=2019&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmost-recent%26year-from%3D2019%26year-to%3D2019%26refresh%3Dtrue%26flrfc%3D1
161,https://m.atcdn.co.uk/a/media/w480/ecf0205a9f68472fbb594ed8d7395109.jpg,22650,2021,4,18365,4.9,Available from Cannock (116 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £22,650",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202508065189648?sort=most-recent&searchId=b8654bf9-ba6c-479a-a2e2-575c0129d5bb&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=6&postcode=e27bp&year-from=2021&year-to=2021&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmost-recent%26year-from%3D2021%26year-to%3D2021%26refresh%3Dtrue%26page%3D13%26flrfc%3D1
162,https://m.atcdn.co.uk/a/media/w480/0350ede39966491e9bbb0b5cbe46a83d.jpg,32990,2024,1,22858,5,Loughton (11 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £32,990",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202508065194761?sort=most-recent&searchId=d90b092b-2d0c-46f5-9a40-ef5014abcc0b&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=1&postcode=e27bp&year-from=2024&year-to=2024&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmost-recent%26year-from%3D2024%26year-to%3D2024%26refresh%3Dtrue%26flrfc%3D1
163,https://m.atcdn.co.uk/a/media/w480/64426b672a4042dc945ad0e4e285e027.jpg,15500,2019,6,87250,,Cheadle (156 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £15,500",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202508065198134?sort=most-recent&searchId=0350a6fc-c14e-4c85-93f5-a3cc23bd13fe&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=1&postcode=e27bp&year-from=2019&year-to=2019&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmost-recent%26year-from%3D2019%26year-to%3D2019%26refresh%3Dtrue%26flrfc%3D1
164,https://m.atcdn.co.uk/a/media/w480/23f54dbc5bcc4346be5d7d309f365e26.jpg,20995,2021,4,57026,3.5,Nottingham (109 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £20,995",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202508065198267?sort=most-recent&twcs=true&searchId=b8654bf9-ba6c-479a-a2e2-575c0129d5bb&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=6&postcode=e27bp&year-from=2021&year-to=2021&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmost-recent%26year-from%3D2021%26year-to%3D2021%26refresh%3Dtrue%26page%3D13%26flrfc%3D1
165,https://m.atcdn.co.uk/a/media/w480/cbfa0011abd446f8b3a4c55dfb5c3c6c.jpg,20000,2021,4,30461,5,Ashford (50 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £20,000",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202508065204674?sort=most-recent&searchId=b8654bf9-ba6c-479a-a2e2-575c0129d5bb&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=6&postcode=e27bp&year-from=2021&year-to=2021&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmost-recent%26year-from%3D2021%26year-to%3D2021%26refresh%3Dtrue%26page%3D13%26flrfc%3D1
166,https://m.atcdn.co.uk/a/media/w480/af317f2bd4294e8490df56e9e03b1b52.jpg,17998,2021,4,54382,4.6,Huddersfield (164 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £17,998",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202508075222285?sort=most-recent&searchId=b8654bf9-ba6c-479a-a2e2-575c0129d5bb&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=6&postcode=e27bp&year-from=2021&year-to=2021&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmost-recent%26year-from%3D2021%26year-to%3D2021%26refresh%3Dtrue%26page%3D13%26flrfc%3D1
167,https://m.atcdn.co.uk/a/media/w480/2f6aa78199c847c4b536b2b12431050f.jpg,19750,2021,4,36884,4.9,Available from Cannock (116 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £19,750",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202508075224374?sort=most-recent&searchId=b8654bf9-ba6c-479a-a2e2-575c0129d5bb&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=6&postcode=e27bp&year-from=2021&year-to=2021&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmost-recent%26year-from%3D2021%26year-to%3D2021%26refresh%3Dtrue%26page%3D13%26flrfc%3D1
168,https://m.atcdn.co.uk/a/media/w480/018dc2f0f0a1481fb35240490d649da2.jpg,19299,2021,4,39910,3.6,Kidlington (58 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £19,299",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202508075224410?sort=most-recent&searchId=b8654bf9-ba6c-479a-a2e2-575c0129d5bb&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=6&postcode=e27bp&year-from=2021&year-to=2021&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmost-recent%26year-from%3D2021%26year-to%3D2021%26refresh%3Dtrue%26page%3D13%26flrfc%3D1
169,https://m.atcdn.co.uk/a/media/w480/8f22926404534962a6fdd8b444cb58e9.jpg,20900,2021,4,28000,4.9,Hatfield (16 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £20,900",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202508075227621?sort=most-recent&searchId=b8654bf9-ba6c-479a-a2e2-575c0129d5bb&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=6&postcode=e27bp&year-from=2021&year-to=2021&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmost-recent%26year-from%3D2021%26year-to%3D2021%26refresh%3Dtrue%26page%3D13%26flrfc%3D1
170,https://m.atcdn.co.uk/a/media/w480/da24f0611718456a83d43f6fee589cbd.jpg,14495,2019,6,70540,4.7,Heywood (170 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £14,495",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202508075227791?sort=most-recent&twcs=true&searchId=0350a6fc-c14e-4c85-93f5-a3cc23bd13fe&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=1&postcode=e27bp&year-from=2019&year-to=2019&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmost-recent%26year-from%3D2019%26year-to%3D2019%26refresh%3Dtrue%26flrfc%3D1
171,https://m.atcdn.co.uk/a/media/w480/7a1cd858176d41b58917c116fcf93763.jpg,17950,2021,4,50000,4.8,Manchester (159 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £17,950",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202508075230330?sort=most-recent&twcs=true&searchId=b8654bf9-ba6c-479a-a2e2-575c0129d5bb&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=6&postcode=e27bp&year-from=2021&year-to=2021&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmost-recent%26year-from%3D2021%26year-to%3D2021%26refresh%3Dtrue%26page%3D13%26flrfc%3D1
172,https://m.atcdn.co.uk/a/media/w480/8e12ecc1d3914eceba3419711dc1d703.jpg,23119,2022,3,30474,4.6,Bristol (108 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £23,119",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202508075233107?sort=mileage&searchId=14426305-cd98-4d86-9fcd-11d4b9638e00&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=1&postcode=e27bp&year-from=2022&year-to=2022&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmileage%26year-from%3D2022%26year-to%3D2022%26refresh%3Dtrue%26flrfc%3D1
173,https://m.atcdn.co.uk/a/media/w480/2cf002911c334fa1ae7cc931dc772276.jpg,39500,2025,0,6503,,Reading (40 miles),"Tesla Model 3
Long Range Auto RWD 4dr, £39,500",Long Range Auto RWD 4dr,https://www.autotrader.co.uk/car-details/202508075235203?sort=most-recent&searchId=fc822479-1d7c-4460-a01a-f99141d80b2a&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=1&postcode=e27bp&year-from=2025&year-to=2025&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmost-recent%26year-from%3D2025%26year-to%3D2025%26refresh%3Dtrue%26flrfc%3D1
174,https://m.atcdn.co.uk/a/media/w480/435d3527a8a14de89c2d76f6c5203b85.jpg,30000,2023,2,20614,,Reading (40 miles),"Tesla Model 3
Long Range Auto RWD 4dr, £30,000",Long Range Auto RWD 4dr,https://www.autotrader.co.uk/car-details/202508075235205?sort=most-recent&searchId=4ccd454e-c290-4017-acb0-28964fd597fd&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=1&postcode=e27bp&year-from=2023&year-to=2023&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmost-recent%26year-from%3D2023%26year-to%3D2023%26refresh%3Dtrue%26flrfc%3D1
175,https://m.atcdn.co.uk/a/media/w480/6d73017a52ad4de98480d3ae1be5d7f9.jpg,23595,2022,3,25403,4.6,Spalding (89 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £23,595",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202508075235938?sort=mileage&twcs=true&searchId=14426305-cd98-4d86-9fcd-11d4b9638e00&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=1&postcode=e27bp&year-from=2022&year-to=2022&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmileage%26year-from%3D2022%26year-to%3D2022%26refresh%3Dtrue%26flrfc%3D1
176,https://m.atcdn.co.uk/a/media/w480/253ac11f29ec43399c98087d238fd478.jpg,18497,2020,5,23391,4.7,Available from Birmingham (98 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £18,497",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202508075243086?sort=most-recent&searchId=b9f26296-7ae6-4bed-81f9-c37936e522d2&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=3&postcode=e27bp&year-from=2020&year-to=2020&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmost-recent%26year-from%3D2020%26year-to%3D2020%26refresh%3Dtrue%26page%3D4%26flrfc%3D1
177,https://m.atcdn.co.uk/a/media/w480/cc7def11c2584b1c930846f6045b7a8a.jpg,13595,2020,5,71000,,Ealing (11 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £13,595",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202508085246292?sort=most-recent&searchId=b9f26296-7ae6-4bed-81f9-c37936e522d2&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=3&postcode=e27bp&year-from=2020&year-to=2020&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmost-recent%26year-from%3D2020%26year-to%3D2020%26refresh%3Dtrue%26page%3D4%26flrfc%3D1
178,https://m.atcdn.co.uk/a/media/w480/adf1174f01cd4c5e8c5ef67fa73fd025.jpg,21795,2022,3,35776,5,Lincoln (120 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £21,795",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202508085248304?journey=PROMOTED_LISTING_JOURNEY&sort=most-recent&twcs=true&searchId=fb69ebfe-ea98-4f9c-8da4-1f95bd66ba86&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=1&postcode=e27bp&year-from=2022&year-to=2022&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmost-recent%26year-from%3D2022%26year-to%3D2022%26refresh%3Dtrue%26flrfc%3D1
179,https://m.atcdn.co.uk/a/media/w480/23b3383aac7c43b38609eea8954f4ea7.jpg,18950,2021,4,33624,4.6,Bolton (172 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £18,950",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202508085251140?sort=most-recent&searchId=b8654bf9-ba6c-479a-a2e2-575c0129d5bb&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=6&postcode=e27bp&year-from=2021&year-to=2021&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmost-recent%26year-from%3D2021%26year-to%3D2021%26refresh%3Dtrue%26page%3D13%26flrfc%3D1
180,https://m.atcdn.co.uk/a/media/w480/7439cfa748d74c5fa1e649f44dd2b1e9.jpg,21995,2021,4,30000,5,Stockton (215 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £21,995",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202508085254756?sort=most-recent&searchId=b8654bf9-ba6c-479a-a2e2-575c0129d5bb&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=6&postcode=e27bp&year-from=2021&year-to=2021&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmost-recent%26year-from%3D2021%26year-to%3D2021%26refresh%3Dtrue%26page%3D13%26flrfc%3D1
181,https://m.atcdn.co.uk/a/media/w480/91424d86ca7040c188bde53b168dd338.jpg,17995,2020,5,35958,4.6,Spalding (89 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £17,995",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202508085257638?sort=most-recent&twcs=true&searchId=b9f26296-7ae6-4bed-81f9-c37936e522d2&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=3&postcode=e27bp&year-from=2020&year-to=2020&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmost-recent%26year-from%3D2020%26year-to%3D2020%26refresh%3Dtrue%26page%3D4%26flrfc%3D1
182,https://m.atcdn.co.uk/a/media/w480/fc553640075a42a9aa47734417fd5869.jpg,23487,2022,3,24276,5,Coalville (100 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £23,487",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202508085259095?sort=mileage&searchId=14426305-cd98-4d86-9fcd-11d4b9638e00&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=1&postcode=e27bp&year-from=2022&year-to=2022&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmileage%26year-from%3D2022%26year-to%3D2022%26refresh%3Dtrue%26flrfc%3D1
183,https://m.atcdn.co.uk/a/media/w480/1730232970184270934b210a5fa7e0dc.jpg,21397,2021,4,26511,5,Coalville (100 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £21,397",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202508085259736?sort=most-recent&searchId=b8654bf9-ba6c-479a-a2e2-575c0129d5bb&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=6&postcode=e27bp&year-from=2021&year-to=2021&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmost-recent%26year-from%3D2021%26year-to%3D2021%26refresh%3Dtrue%26page%3D13%26flrfc%3D1
